  ,Class,Confidence,X,Y,Width,Height
2025-09-19 08:57:20,PS,0.8382072448730469,666,615,79,68,146.59
2025-09-19 08:57:20,PS,0.8051046133041382,1020,644,124,77,195.43
2025-09-19 08:57:20,PS,0.7602407932281494,732,603,120,60,169.71
2025-09-19 08:57:20,PS,0.5995701551437378,1148,560,124,60,172.51
2025-09-19 08:57:20,PS,0.5375022888183594,615,553,98,44,131.33
2025-09-19 08:57:20,PS,0.5351138710975647,1068,693,178,54,196.08
2025-09-19 08:57:20,PS,0.4598348140716553,671,469,247,214,459.82
2025-09-19 08:57:20,PS_count,8,,,,,
2025-09-19 08:57:23,PS,0.7001417279243469,1183,615,126,74,193.12
2025-09-19 08:57:23,PS_count,1,,,,,
2025-09-19 08:57:26,PS,0.8535222411155701,1145,622,117,87,201.78
2025-09-19 08:57:26,PS,0.7736411690711975,715,616,72,71,143.0
2025-09-19 08:57:26,LDPE,0.5640673041343689,850,680,54,54,108.0
2025-09-19 08:57:26,PS,0.5284403562545776,1024,650,70,105,171.46
2025-09-19 08:57:26,PS_count,3,,,,,
2025-09-19 08:57:26,LDPE_count,1,,,,,
2025-09-19 08:57:28,PS,0.7101091146469116,838,634,64,69,132.91
2025-09-19 08:57:28,PS,0.6468092799186707,621,651,49,135,162.67
2025-09-19 08:57:28,PS_count,2,,,,,
2025-09-19 08:57:31,PS,0.5881849527359009,709,650,273,138,388.2
2025-09-19 08:57:31,PS,0.5072485208511353,1104,536,187,141,324.76
2025-09-19 08:57:31,PS_count,2,,,,,
2025-09-19 08:57:34,PS,0.8449432849884033,1127,621,117,80,193.49
2025-09-19 08:57:34,PS,0.8400997519493103,825,633,62,72,133.63
2025-09-19 08:57:34,PS,0.7886565327644348,1010,641,92,74,165.02
2025-09-19 08:57:34,PS,0.733981728553772,1022,547,144,126,269.4
2025-09-19 08:57:34,PS,0.61874920129776,1055,693,147,54,178.19
2025-09-19 08:57:34,PS_count,5,,,,,
2025-09-19 08:57:37,PS,0.7222574353218079,1042,651,66,130,185.26
2025-09-19 08:57:37,PS,0.46782833337783813,627,649,49,133,161.46
2025-09-19 08:57:37,PS_count,2,,,,,
2025-09-19 08:57:40,PS,0.8488237857818604,789,605,110,63,166.49
2025-09-19 08:57:40,PS,0.6656345129013062,725,620,78,69,146.72
2025-09-19 08:57:40,PS,0.5722125768661499,1207,592,106,110,215.96
2025-09-19 08:57:40,PS,0.5158654451370239,885,635,78,69,146.72
2025-09-19 08:57:40,PS,0.4935077428817749,659,555,108,41,133.09
2025-09-19 08:57:40,PS,0.47594141960144043,1143,681,213,78,257.79
2025-09-19 08:57:40,PS,0.4361072778701782,661,651,141,137,277.97
2025-09-19 08:57:40,PS_count,7,,,,,
2025-09-19 08:57:43,PS,0.8808296918869019,645,669,83,101,183.12
2025-09-19 08:57:43,PS,0.6446396708488464,790,558,175,144,317.49
2025-09-19 08:57:43,PS_count,2,,,,,
2025-09-19 08:57:46,PS,0.6291855573654175,1198,690,155,60,192.87
2025-09-19 08:57:46,PS,0.556043267250061,1209,626,83,82,165.0
2025-09-19 08:57:46,PS,0.5519863367080688,844,532,125,120,244.95
2025-09-19 08:57:46,PS,0.44495558738708496,666,654,96,129,222.57
2025-09-19 08:57:46,PS_count,4,,,,,
2025-09-19 08:57:49,PS,0.7409230470657349,661,552,121,41,140.87
2025-09-19 08:57:49,PS,0.6139532327651978,711,614,70,63,132.82
2025-09-19 08:57:49,PS,0.593046247959137,642,647,173,144,315.67
2025-09-19 08:57:49,PS_count,3,,,,,
2025-09-19 08:57:55,PS,0.9104013442993164,1133,597,101,89,189.62
2025-09-19 08:57:55,PS,0.7810056805610657,801,655,80,56,133.87
2025-09-19 08:57:55,PS_count,2,,,,,
2025-09-19 08:57:58,LDPE,0.7258929014205933,1093,584,111,94,204.29
2025-09-19 08:57:58,PS,0.7184914946556091,582,645,153,148,300.96
2025-09-19 08:57:58,LDPE_count,1,,,,,
2025-09-19 08:57:58,PS_count,1,,,,,
2025-09-19 08:58:01,PS,0.9313377141952515,1176,612,142,104,243.05
2025-09-19 08:58:01,PS,0.8632431030273438,620,587,111,56,157.68
2025-09-19 08:58:01,PS,0.7592379450798035,591,645,121,149,268.54
2025-09-19 08:58:01,PS,0.6477494239807129,686,616,74,64,137.64
2025-09-19 08:58:01,PS_count,4,,,,,
2025-09-19 08:58:13,LDPE,0.9097460508346558,700,495,261,166,416.3
2025-09-19 08:58:13,LDPE,0.8900206089019775,618,652,100,135,232.38
2025-09-19 08:58:13,LDPE,0.8034130930900574,780,674,90,92,181.99
2025-09-19 08:58:13,LDPE,0.5618624091148376,723,611,78,63,140.2
2025-09-19 08:58:13,PS,0.5166268944740295,673,552,134,43,151.82
2025-09-19 08:58:13,LDPE,0.4754480719566345,1101,649,58,141,180.86
2025-09-19 08:58:13,PS,0.44577866792678833,660,595,104,63,161.89
2025-09-19 08:58:13,PS,0.4027279019355774,1091,597,64,36,96.0
2025-09-19 08:58:13,LDPE,0.40122973918914795,1207,500,143,89,225.63
2025-09-19 08:58:13,LDPE_count,6,,,,,
2025-09-19 08:58:13,PS_count,3,,,,,
2025-09-19 08:58:17,LDPE,0.8958055377006531,698,497,263,167,419.15
2025-09-19 08:58:17,LDPE,0.8407800197601318,619,653,98,134,229.19
2025-09-19 08:58:17,LDPE,0.7947065830230713,1103,627,70,95,163.1
2025-09-19 08:58:17,LDPE,0.7362680435180664,758,675,127,90,213.82
2025-09-19 08:58:17,LDPE,0.6399877667427063,722,614,75,64,138.56
2025-09-19 08:58:17,PS,0.5690450072288513,657,593,103,55,150.53
2025-09-19 08:58:17,LDPE,0.5559640526771545,1205,509,147,111,255.48
2025-09-19 08:58:17,PS,0.4416775107383728,669,553,127,42,146.07
2025-09-19 08:58:17,LDPE_count,6,,,,,
2025-09-19 08:58:17,PS_count,2,,,,,
2025-09-19 08:58:24,LDPE,0.8832703232765198,679,489,254,170,415.6
2025-09-19 08:58:24,LDPE,0.5899906754493713,1180,496,199,176,374.29
2025-09-19 08:58:24,LDPE,0.5649190545082092,1112,633,71,106,173.51
2025-09-19 08:58:24,LDPE,0.46579575538635254,1176,648,201,141,336.7
2025-09-19 08:58:24,LDPE,0.4494895935058594,643,641,185,157,340.85
2025-09-19 08:58:24,LDPE_count,5,,,,,
2025-09-19 08:58:31,PS,0.7304436564445496,643,607,68,60,127.75
2025-09-19 08:58:31,PS,0.6033368706703186,709,598,120,58,166.85
2025-09-19 08:58:31,LDPE,0.4831717610359192,587,643,115,154,266.16
2025-09-19 08:58:31,LDPE,0.47784292697906494,1209,523,140,125,264.58
2025-09-19 08:58:31,PS,0.47490882873535156,587,643,117,151,265.83
2025-09-19 08:58:31,PS_count,3,,,,,
2025-09-19 08:58:31,LDPE_count,2,,,,,
2025-09-19 08:58:34,PS,0.7667850255966187,1179,574,133,103,234.09
2025-09-19 08:58:34,PS,0.6849583983421326,584,547,92,37,116.69
2025-09-19 08:58:34,PS,0.5743131637573242,645,607,71,63,133.76
2025-09-19 08:58:34,LDPE,0.552543580532074,1058,637,155,163,317.9
2025-09-19 08:58:34,PS_count,3,,,,,
2025-09-19 08:58:34,LDPE_count,1,,,,,
2025-09-19 08:58:40,PS,0.7815560102462769,619,581,57,62,118.89
2025-09-19 08:58:40,LDPE,0.7366260290145874,1046,596,98,91,188.87
2025-09-19 08:58:40,PS,0.6701878905296326,583,672,250,96,309.84
2025-09-19 08:58:40,PS,0.6051377058029175,680,568,112,61,165.31
2025-09-19 08:58:40,PS_count,3,,,,,
2025-09-19 08:58:40,LDPE_count,1,,,,,
2025-09-19 08:58:43,PS,0.8800191879272461,1165,580,140,96,231.86
2025-09-19 08:58:43,PS,0.8421347737312317,543,642,73,72,145.0
2025-09-19 08:58:43,PS,0.7585079669952393,619,637,130,62,179.56
2025-09-19 08:58:43,PS,0.6389254927635193,367,659,169,121,286.0
2025-09-19 08:58:43,PS,0.4328742027282715,488,662,110,115,224.94
2025-09-19 08:58:43,PS,0.402956485748291,1080,681,164,77,224.75
2025-09-19 08:58:43,PS_count,6,,,,,
2025-09-19 08:58:45,PS,0.8237445950508118,699,556,104,39,127.37
2025-09-19 08:58:45,PS,0.815684974193573,1213,580,115,89,202.34
2025-09-19 08:58:45,PS,0.7947924137115479,694,644,132,147,278.6
2025-09-19 08:58:45,PS,0.7241892218589783,1093,594,129,90,215.5
2025-09-19 08:58:45,PS,0.5480743050575256,1108,510,151,82,222.55
2025-09-19 08:58:45,PS_count,5,,,,,
2025-09-19 08:58:48,PS,0.8137672543525696,746,598,66,60,125.86
2025-09-19 08:58:48,PS,0.7222908735275269,682,645,113,146,256.89
2025-09-19 08:58:48,PS,0.683804452419281,1214,575,109,96,204.59
2025-09-19 08:58:48,PS,0.513608455657959,690,543,97,35,116.53
2025-09-19 08:58:48,PS_count,4,,,,,
2025-09-19 08:58:55,PS,0.8432268500328064,1214,574,103,85,187.14
2025-09-19 08:58:55,PS,0.5616239905357361,1088,645,128,145,272.47
2025-09-19 08:58:55,PS_count,2,,,,,
2025-09-19 08:58:58,PS,0.7195479869842529,793,510,314,205,507.42
2025-09-19 08:58:58,PS_count,1,,,,,
2025-09-19 08:59:02,HDPE,0.6988450884819031,605,657,96,123,217.33
2025-09-19 08:59:02,PS,0.6475483775138855,514,541,57,75,130.77
2025-09-19 08:59:02,PS,0.5170417428016663,1253,557,51,66,116.03
2025-09-19 08:59:02,HDPE_count,1,,,,,
2025-09-19 08:59:02,PS_count,2,,,,,
2025-09-19 08:59:06,PS,0.5869677662849426,1245,555,68,57,124.52
2025-09-19 08:59:06,PS_count,1,,,,,
2025-09-19 08:59:12,PS,0.6779418587684631,1249,552,60,58,117.98
2025-09-19 08:59:12,PS,0.4458616375923157,577,652,111,135,244.83
2025-09-19 08:59:12,PS,0.4175955057144165,1199,648,159,142,300.52
2025-09-19 08:59:12,LDPE,0.40665024518966675,267,383,95,66,158.37
2025-09-19 08:59:12,PS_count,3,,,,,
2025-09-19 08:59:12,LDPE_count,1,,,,,
2025-09-19 08:59:16,PS,0.7531522512435913,1246,551,66,63,128.97
2025-09-19 08:59:16,PS,0.7380155324935913,563,658,99,124,221.59
2025-09-19 08:59:16,PS,0.6119610667228699,1200,648,158,142,299.57
2025-09-19 08:59:16,PS_count,3,,,,,
2025-09-19 08:59:20,PS,0.8748770356178284,578,651,115,137,251.04
2025-09-19 08:59:20,PS,0.7792148590087891,671,611,67,63,129.94
2025-09-19 08:59:20,PS,0.7354487180709839,1247,553,64,60,123.94
2025-09-19 08:59:20,PS,0.7099037170410156,1199,647,160,143,302.52
2025-09-19 08:59:20,PS,0.5458983182907104,611,545,91,35,112.87
2025-09-19 08:59:20,PS_count,5,,,,,
2025-09-19 08:59:24,PS,0.5044729709625244,1197,642,164,154,317.84
2025-09-19 08:59:24,PS,0.4679397940635681,1243,536,73,66,138.82
2025-09-19 08:59:24,PETE,0.4666690230369568,340,598,73,241,265.28
2025-09-19 08:59:24,PS,0.4634858965873718,771,675,285,90,320.31
2025-09-19 08:59:24,PS_count,3,,,,,
2025-09-19 08:59:24,PETE_count,1,,,,,
2025-09-19 08:59:28,PS,0.8021331429481506,677,617,74,64,137.64
2025-09-19 08:59:28,PS,0.7683703303337097,1224,505,109,79,185.59
2025-09-19 08:59:28,PS,0.6313031315803528,612,640,169,159,327.85
2025-09-19 08:59:28,PS_count,3,,,,,
2025-09-19 08:59:32,PS,0.9015337824821472,606,643,145,152,296.92
2025-09-19 08:59:32,PS,0.7596564292907715,609,552,109,43,136.92
2025-09-19 08:59:32,PS,0.7333254218101501,727,602,102,57,152.5
2025-09-19 08:59:32,PS,0.4374857544898987,661,466,236,209,444.18
2025-09-19 08:59:32,PS_count,4,,,,,
2025-09-19 08:59:36,PS,0.7667304277420044,690,622,71,72,143.0
2025-09-19 08:59:36,PS,0.6687068343162537,1244,548,69,75,143.87
2025-09-19 08:59:36,PS,0.6143035292625427,1213,690,132,60,177.99
2025-09-19 08:59:36,PS,0.5902817845344543,603,634,100,111,210.71
2025-09-19 08:59:36,LDPE,0.5874176025390625,763,673,77,93,169.25
2025-09-19 08:59:36,PS,0.4436098337173462,686,687,61,65,125.94
2025-09-19 08:59:36,PS_count,5,,,,,
2025-09-19 08:59:36,LDPE_count,1,,,,,
2025-09-19 08:59:40,PS,0.8255764245986938,709,628,73,66,138.82
2025-09-19 08:59:40,PS,0.7348374128341675,626,654,120,131,250.76
2025-09-19 08:59:40,PS,0.6769054532051086,778,687,53,65,117.39
2025-09-19 08:59:40,PS,0.6728668212890625,837,694,68,51,117.78
2025-09-19 08:59:40,PS_count,4,,,,,
2025-09-19 08:59:47,PS,0.912513017654419,756,615,82,61,141.45
2025-09-19 08:59:47,PS,0.8730121850967407,928,641,152,154,305.99
2025-09-19 08:59:47,PS,0.8100457191467285,694,592,113,52,153.31
2025-09-19 08:59:47,PS,0.7970820069313049,679,652,159,136,294.1
2025-09-19 08:59:47,PS,0.7680016160011292,812,681,75,77,151.99
2025-09-19 08:59:47,PS,0.6416139006614685,1230,506,98,69,164.46
2025-09-19 08:59:47,PS,0.5893591642379761,705,550,125,40,141.42
2025-09-19 08:59:47,PETE,0.5642997622489929,349,591,87,254,297.31
2025-09-19 08:59:47,PS,0.4455908536911011,1225,687,108,66,168.85
2025-09-19 08:59:47,PS_count,8,,,,,
2025-09-19 08:59:47,PETE_count,1,,,,,
2025-09-19 08:59:51,PS,0.7387741804122925,607,547,108,42,134.7
2025-09-19 08:59:51,PS,0.6640141606330872,670,608,69,65,133.94
2025-09-19 08:59:51,PS,0.6041150093078613,1255,539,47,80,122.64
2025-09-19 08:59:51,PS,0.5313003063201904,1213,645,132,149,280.49
2025-09-19 08:59:51,PS_count,4,,,,,
2025-09-19 08:59:54,PS,0.7714899778366089,656,584,118,57,164.02
2025-09-19 08:59:54,LDPE,0.7463057041168213,858,685,56,40,94.66
2025-09-19 08:59:54,PS,0.6769601106643677,1215,641,128,158,284.42
2025-09-19 08:59:54,PS,0.6614801287651062,627,647,128,143,270.58
2025-09-19 08:59:54,PS,0.576749861240387,1262,546,35,63,93.91
2025-09-19 08:59:54,PS_count,4,,,,,
2025-09-19 08:59:54,LDPE_count,1,,,,,
2025-09-19 08:59:57,PS,0.8455743789672852,656,645,139,149,287.83
2025-09-19 08:59:57,PS,0.8255206346511841,753,605,69,58,126.52
2025-09-19 08:59:57,LDPE,0.4909129738807678,853,689,69,56,124.32
2025-09-19 08:59:57,PS,0.41411375999450684,709,475,252,237,488.77
2025-09-19 08:59:57,PS_count,3,,,,,
2025-09-19 08:59:57,LDPE_count,1,,,,,
2025-09-19 09:00:00,PS,0.7921394109725952,709,603,74,59,132.15
2025-09-19 09:00:01,PS,0.5836577415466309,1217,575,106,88,193.16
2025-09-19 09:00:01,PS,0.5536975860595703,1159,671,224,98,296.32
2025-09-19 09:00:01,PS,0.5450465083122253,1093,603,124,75,192.87
2025-09-19 09:00:01,PS,0.5417298674583435,655,541,110,41,134.31
2025-09-19 09:00:01,PS_count,5,,,,,
2025-09-19 09:00:04,PS,0.8598359227180481,1214,563,125,110,234.52
2025-09-19 09:00:04,PS,0.8050534725189209,1090,609,127,69,187.22
2025-09-19 09:00:04,PS,0.7325277328491211,711,598,74,60,133.27
2025-09-19 09:00:04,PS,0.7152925133705139,666,538,110,39,131.0
2025-09-19 09:00:04,PS_count,4,,,,,
2025-09-19 09:00:07,PS,0.8630942702293396,1213,574,122,115,236.9
2025-09-19 09:00:07,PS,0.8556690216064453,1080,606,116,89,203.21
2025-09-19 09:00:07,PS,0.8484746813774109,721,595,76,65,140.57
2025-09-19 09:00:07,PS,0.6943850517272949,661,539,108,38,128.12
2025-09-19 09:00:07,PS,0.5710955858230591,638,648,123,144,266.17
2025-09-19 09:00:07,PS_count,5,,,,,
2025-09-19 09:00:10,PS,0.897718071937561,657,646,110,148,255.19
2025-09-19 09:00:10,PS,0.7756205797195435,755,603,72,63,134.7
2025-09-19 09:00:10,PS,0.6746992468833923,1228,503,101,67,164.52
2025-09-19 09:00:10,PS,0.5181956887245178,714,538,123,43,145.45
2025-09-19 09:00:10,PS_count,4,,,,,
2025-09-19 09:00:13,PS,0.8673422336578369,706,598,72,65,136.82
2025-09-19 09:00:13,LDPE,0.8147966861724854,857,685,53,44,96.58
2025-09-19 09:00:13,PS,0.5118257403373718,1224,641,109,156,260.8
2025-09-19 09:00:13,PS_count,2,,,,,
2025-09-19 09:00:13,LDPE_count,1,,,,,
2025-09-19 09:00:16,PS,0.822886049747467,720,598,73,64,136.7
2025-09-19 09:00:16,PS,0.8033273816108704,1227,507,104,83,185.82
2025-09-19 09:00:16,PS,0.6864778399467468,659,580,112,55,156.97
2025-09-19 09:00:16,PS,0.5991429686546326,662,540,103,37,123.47
2025-09-19 09:00:16,LDPE,0.4225013852119446,857,686,47,44,90.95
2025-09-19 09:00:16,PS_count,4,,,,,
2025-09-19 09:00:16,LDPE_count,1,,,,,
2025-09-19 09:00:19,PS,0.8473131656646729,698,602,70,66,135.94
2025-09-19 09:00:19,PS,0.6593323945999146,1200,602,123,78,195.9
2025-09-19 09:00:19,PS,0.6474800705909729,1057,630,127,68,185.86
2025-09-19 09:00:19,LDPE,0.6292160749435425,1058,587,100,39,124.9
2025-09-19 09:00:19,PS,0.5690127611160278,642,541,100,39,124.9
2025-09-19 09:00:19,PS_count,4,,,,,
2025-09-19 09:00:19,LDPE_count,1,,,,,
2025-09-19 09:00:22,PS,0.8633898496627808,1158,590,150,121,269.44
2025-09-19 09:00:22,PS,0.7357969880104065,585,580,109,55,154.85
2025-09-19 09:00:22,PS,0.6995060443878174,1021,605,92,35,113.49
2025-09-19 09:00:22,PS,0.52366703748703,575,636,121,161,279.15
2025-09-19 09:00:22,PS_count,4,,,,,
2025-09-19 09:00:25,PS,0.7936945557594299,584,642,121,154,273.01
2025-09-19 09:00:25,PS,0.7559418678283691,712,566,85,58,140.43
2025-09-19 09:00:25,PS,0.7367749214172363,1180,594,132,70,192.25
2025-09-19 09:00:25,LDPE,0.6727318167686462,1046,578,96,37,119.2
2025-09-19 09:00:25,PS,0.5604580044746399,598,552,106,44,136.59
2025-09-19 09:00:25,PS,0.41601645946502686,660,611,61,56,116.89
2025-09-19 09:00:25,PS_count,5,,,,,
2025-09-19 09:00:25,LDPE_count,1,,,,,
2025-09-19 09:00:28,PS,0.8224367499351501,1180,572,132,114,245.34
2025-09-19 09:00:28,PS,0.7744032144546509,672,599,66,58,123.74
2025-09-19 09:00:28,PS,0.6883953809738159,618,576,108,49,145.49
2025-09-19 09:00:28,PS,0.596583366394043,1055,606,105,86,190.05
2025-09-19 09:00:28,PS,0.5805164575576782,587,644,99,132,228.63
2025-09-19 09:00:28,PS,0.48766887187957764,654,469,229,218,446.86
2025-09-19 09:00:28,PS_count,6,,,,,
2025-09-19 09:00:31,PS,0.8656215071678162,1178,573,128,113,240.53
2025-09-19 09:00:31,PS,0.7362949252128601,568,638,96,125,219.09
2025-09-19 09:00:31,PS,0.6829648613929749,593,571,111,50,149.0
2025-09-19 09:00:31,PS,0.6328979134559631,650,592,67,57,123.6
2025-09-19 09:00:31,PS_count,4,,,,,
2025-09-19 09:00:34,PS,0.8957211971282959,1170,576,136,106,240.13
2025-09-19 09:00:34,PS,0.7394780516624451,605,565,96,55,145.33
2025-09-19 09:00:34,PS,0.5300645232200623,570,639,97,148,239.63
2025-09-19 09:00:34,PS,0.44843530654907227,659,592,59,50,108.63
2025-09-19 09:00:34,PS_count,4,,,,,
2025-09-19 09:00:38,PS,0.8058220744132996,1171,566,135,106,239.25
2025-09-19 09:00:38,LDPE,0.536224901676178,1042,573,101,44,133.33
2025-09-19 09:00:38,PS_count,1,,,,,
2025-09-19 09:00:38,LDPE_count,1,,,,,
2025-09-19 09:00:41,PS,0.8462647795677185,591,640,101,128,227.4
2025-09-19 09:00:41,PS,0.8316894173622131,1174,577,133,89,217.6
2025-09-19 09:00:41,PS,0.7997919321060181,676,597,66,57,122.67
2025-09-19 09:00:41,PS,0.7041178345680237,623,571,98,53,144.14
2025-09-19 09:00:41,PS,0.6749045252799988,1047,578,103,39,126.76
2025-09-19 09:00:41,PS,0.5556401014328003,1052,613,137,65,188.73
2025-09-19 09:00:41,PS_count,6,,,,,
2025-09-19 09:00:44,PS,0.8479825258255005,1072,559,105,94,198.7
2025-09-19 09:00:44,PS,0.8351601362228394,999,636,232,165,391.31
2025-09-19 09:00:44,PS,0.8291626572608948,602,664,200,109,295.3
2025-09-19 09:00:44,PS,0.7397278547286987,552,399,111,33,121.05
2025-09-19 09:00:44,PS,0.6563630104064941,285,703,76,33,100.16
2025-09-19 09:00:44,PS,0.5151094794273376,723,683,62,73,134.55
2025-09-19 09:00:44,PS,0.5147212147712708,539,429,94,39,121.1
2025-09-19 09:00:44,LDPE,0.4362318515777588,1204,633,152,171,322.44
2025-09-19 09:00:44,PS_count,7,,,,,
2025-09-19 09:00:44,LDPE_count,1,,,,,
2025-09-19 09:00:48,PS,0.920188307762146,1112,555,117,96,211.96
2025-09-19 09:00:48,PS,0.7444172501564026,450,698,183,44,179.47
2025-09-19 09:00:48,PS,0.7118369936943054,623,685,159,69,209.49
2025-09-19 09:00:48,LDPE,0.67431640625,1206,642,145,151,295.94
2025-09-19 09:00:48,PS,0.47502249479293823,993,574,114,63,169.49
2025-09-19 09:00:48,PS,0.4728206396102905,852,699,165,42,166.49
2025-09-19 09:00:48,PS_count,5,,,,,
2025-09-19 09:00:48,LDPE_count,1,,,,,
2025-09-19 09:00:51,PS,0.9227991700172424,1122,561,132,106,236.58
2025-09-19 09:00:51,PS,0.5912095904350281,648,542,91,37,116.05
2025-09-19 09:00:51,PS,0.5345814228057861,699,601,58,61,118.96
2025-09-19 09:00:51,PS,0.4488815665245056,992,585,120,66,177.99
2025-09-19 09:00:51,PS_count,4,,,,,
2025-09-19 09:00:54,LDPE,0.8393958210945129,69,628,139,179,315.47
2025-09-19 09:00:54,PS,0.7454878091812134,615,83,169,166,334.99
2025-09-19 09:00:54,PS,0.6661083102226257,711,519,34,74,100.32
2025-09-19 09:00:54,LDPE,0.6416402459144592,1025,283,117,122,238.95
2025-09-19 09:00:54,PS,0.4479478597640991,1255,395,50,150,173.21
2025-09-19 09:00:54,LDPE_count,2,,,,,
2025-09-19 09:00:54,PS_count,3,,,,,
2025-09-19 09:01:00,LDPE,0.8896790742874146,1154,645,236,149,375.04
2025-09-19 09:01:00,LDPE,0.8401240110397339,415,107,126,136,261.81
2025-09-19 09:01:00,HDPE,0.808405876159668,747,430,46,123,150.44
2025-09-19 09:01:00,PS,0.7629786133766174,696,364,38,42,79.9
2025-09-19 09:01:00,LDPE,0.7603895664215088,1123,517,209,149,352.94
2025-09-19 09:01:00,PS,0.646248996257782,312,285,110,222,312.54
2025-09-19 09:01:00,LDPE,0.5675662159919739,553,193,127,142,268.58
2025-09-19 09:01:00,PS,0.488239049911499,197,299,116,135,250.28
2025-09-19 09:01:00,LDPE,0.469232976436615,196,299,116,135,250.28
2025-09-19 09:01:00,LDPE_count,5,,,,,
2025-09-19 09:01:00,HDPE_count,1,,,,,
2025-09-19 09:01:00,PS_count,3,,,,,
2025-09-19 09:01:03,LDPE,0.8805912137031555,691,480,250,164,404.97
2025-09-19 09:01:03,PS,0.5658140182495117,467,706,209,28,153.0
2025-09-19 09:01:03,LDPE_count,1,,,,,
2025-09-19 09:01:03,PS_count,1,,,,,
2025-09-19 09:01:06,PS,0.8236832022666931,662,593,71,60,130.54
2025-09-19 09:01:06,LDPE,0.758785605430603,1055,568,124,89,210.1
2025-09-19 09:01:06,LDPE,0.7579191327095032,1188,539,114,107,220.89
2025-09-19 09:01:06,LDPE,0.5580020546913147,1046,642,159,153,311.94
2025-09-19 09:01:06,PS,0.48442912101745605,653,461,255,193,443.69
2025-09-19 09:01:06,PS,0.46126651763916016,1187,540,114,107,220.89
2025-09-19 09:01:06,PS_count,3,,,,,
2025-09-19 09:01:06,LDPE_count,3,,,,,
2025-09-19 09:01:09,PS,0.8524855375289917,668,576,68,66,133.99
2025-09-19 09:01:09,PS,0.8410347104072571,1105,531,146,108,251.14
2025-09-19 09:01:09,PS,0.6802695989608765,975,552,108,56,155.54
2025-09-19 09:01:09,PS_count,3,,,,,
2025-09-19 09:01:12,PS,0.8987981677055359,1136,552,132,115,246.41
2025-09-19 09:01:12,PS,0.7023139595985413,603,696,129,47,155.73
2025-09-19 09:01:12,PS,0.5603803396224976,675,583,60,60,120.0
2025-09-19 09:01:12,PS,0.48789405822753906,1234,706,68,28,87.27
2025-09-19 09:01:12,PS,0.4150059223175049,998,568,106,43,135.03
2025-09-19 09:01:12,LDPE,0.4139500856399536,1191,663,176,109,277.01
2025-09-19 09:01:12,PS_count,5,,,,,
2025-09-19 09:01:12,LDPE_count,1,,,,,
2025-09-19 09:01:16,PS,0.9159979224205017,1150,563,139,94,228.61
2025-09-19 09:01:16,PS,0.7070299386978149,681,596,63,65,127.98
2025-09-19 09:01:16,PS_count,2,,,,,
2025-09-19 09:01:19,PS,0.8035359978675842,578,630,110,149,256.05
2025-09-19 09:01:19,PS,0.7912638783454895,595,529,106,37,125.25
2025-09-19 09:01:19,PS,0.6614651679992676,1189,539,118,117,235.0
2025-09-19 09:01:19,PS,0.611859142780304,660,588,70,62,131.76
2025-09-19 09:01:19,PS_count,4,,,,,
2025-09-19 09:01:22,PS,0.8555617928504944,1180,547,122,116,237.92
2025-09-19 09:01:22,PS,0.7574590444564819,675,580,62,63,125.0
2025-09-19 09:01:22,PS,0.6180274486541748,589,697,88,45,125.86
2025-09-19 09:01:22,PS,0.49974024295806885,588,621,100,143,239.17
2025-09-19 09:01:22,PS_count,4,,,,,
2025-09-19 09:01:26,PS,0.7838243246078491,611,519,105,37,124.66
2025-09-19 09:01:26,PS,0.764348566532135,666,578,64,58,121.85
2025-09-19 09:01:26,PS,0.6976915597915649,584,624,105,133,236.35
2025-09-19 09:01:26,PS,0.6458431482315063,1169,689,127,61,176.03
2025-09-19 09:01:26,PS_count,4,,,,,
2025-09-19 09:01:29,PS,0.851168155670166,625,596,68,66,133.99
2025-09-19 09:01:29,PS,0.7966634631156921,559,631,106,149,251.35
2025-09-19 09:01:29,PS,0.6489483118057251,1154,538,139,128,266.77
2025-09-19 09:01:29,LDPE,0.6316606402397156,1023,553,97,47,135.04
2025-09-19 09:01:29,PS,0.6252081394195557,687,587,106,58,156.82
2025-09-19 09:01:29,PS,0.5282534956932068,563,539,84,45,122.96
2025-09-19 09:01:29,LDPE,0.49057215452194214,1034,637,126,166,289.25
2025-09-19 09:01:29,PS,0.4292643666267395,634,467,244,230,473.79
2025-09-19 09:01:29,PS_count,6,,,,,
2025-09-19 09:01:29,LDPE_count,2,,,,,
2025-09-19 09:01:32,PS,0.8971402049064636,1165,550,123,107,229.44
2025-09-19 09:01:32,PS,0.8286589980125427,659,594,70,68,137.99
2025-09-19 09:01:32,PS,0.7999657988548279,1029,554,81,33,103.4
2025-09-19 09:01:32,PS,0.7452457547187805,593,571,121,54,161.67
2025-09-19 09:01:32,LDPE,0.6254667043685913,1038,637,133,163,294.48
2025-09-19 09:01:32,PS,0.5033382773399353,597,531,108,39,129.8
2025-09-19 09:01:32,PS,0.4308704733848572,1243,706,53,27,75.66
2025-09-19 09:01:32,PS_count,6,,,,,
2025-09-19 09:01:32,LDPE_count,1,,,,,
2025-09-19 09:01:35,PS,0.8137940168380737,669,582,65,56,120.66
2025-09-19 09:01:35,PS,0.5954769253730774,619,555,102,49,141.39
2025-09-19 09:01:35,PS,0.5124128460884094,584,626,102,149,246.56
2025-09-19 09:01:35,PS_count,3,,,,,
2025-09-19 09:01:37,PS,0.8267074823379517,670,578,68,59,126.68
