Timestamp,Class,Confidence,X,Y,Width,Height,ParticleSize_�m
2025-09-28 11:12:47,LDPE,0.538726806640625,96,84,192,52,199.84
2025-09-28 11:12:47,LDPE,0.45688754320144653,70,119,140,32,133.87
2025-09-28 11:12:47,LDPE_count,4,,,,,
2025-09-28 11:12:52,LDPE,0.8068580627441406,605,210,69,123,184.25
2025-09-28 11:12:52,LDPE,0.6742329597473145,351,213,128,71,190.66
2025-09-28 11:12:52,LDPE,0.5385310649871826,72,83,144,73,205.06
2025-09-28 11:12:52,LDPE,0.4297691583633423,78,164,154,90,235.46
2025-09-28 11:12:52,LDPE_count,4,,,,,
2025-09-28 11:12:55,LDPE,0.7534058094024658,356,213,111,65,169.88
2025-09-28 11:12:55,LDPE,0.7221642732620239,603,202,71,121,185.38
2025-09-28 11:12:55,LDPE,0.6648312211036682,64,297,128,74,194.65
2025-09-28 11:12:55,LDPE,0.5846710801124573,69,72,139,129,267.81
2025-09-28 11:12:55,LDPE,0.4605342149734497,66,177,133,111,243.01
2025-09-28 11:12:55,LDPE_count,5,,,,,
2025-09-28 11:12:59,LDPE,0.7366927862167358,69,83,138,138,276.0
2025-09-28 11:12:59,LDPE,0.6736733317375183,209,262,153,107,255.9
2025-09-28 11:12:59,LDPE,0.60546875,63,204,126,105,230.04
2025-09-28 11:12:59,LDPE,0.5971028804779053,609,235,57,60,116.96
2025-09-28 11:12:59,LDPE,0.4961492419242859,349,217,83,45,122.23
2025-09-28 11:12:59,LDPE,0.46311134099960327,513,214,87,35,110.36
2025-09-28 11:12:59,LDPE_count,6,,,,,
2025-09-28 11:13:02,LDPE,0.5962780714035034,337,186,106,70,172.28
2025-09-28 11:13:02,LDPE,0.5520597100257874,62,72,124,105,228.21
2025-09-28 11:13:02,LDPE,0.5297582745552063,601,196,77,127,197.78
2025-09-28 11:13:02,LDPE,0.527499258518219,59,198,119,68,179.91
2025-09-28 11:13:02,LDPE,0.475139856338501,216,231,152,93,237.79
2025-09-28 11:13:02,LDPE_count,5,,,,,
2025-09-28 11:13:05,LDPE,0.7742571830749512,607,218,65,124,179.56
2025-09-28 11:13:05,LDPE,0.7000059485435486,482,212,115,51,153.17
2025-09-28 11:13:05,LDPE,0.6659573316574097,374,228,113,71,179.14
2025-09-28 11:13:05,LDPE,0.5424997210502625,80,73,161,124,282.59
2025-09-28 11:13:05,LDPE_count,4,,,,,
2025-09-28 11:13:08,LDPE,0.7611331939697266,343,193,120,70,183.3
2025-09-28 11:13:08,LDPE,0.42974555492401123,73,150,146,101,242.87
2025-09-28 11:13:08,LDPE_count,2,,,,,
2025-09-28 11:13:11,LDPE,0.743963360786438,604,199,71,115,180.72
2025-09-28 11:13:11,LDPE,0.6519433259963989,351,206,114,63,169.49
2025-09-28 11:13:11,LDPE,0.5659143924713135,470,195,121,63,174.62
2025-09-28 11:13:11,LDPE,0.523560106754303,224,229,119,84,199.96
2025-09-28 11:13:11,LDPE_count,4,,,,,
2025-09-28 11:13:14,LDPE,0.8680497407913208,604,205,72,127,191.25
2025-09-28 11:13:14,LDPE,0.6115893125534058,353,210,121,78,194.3
2025-09-28 11:13:14,LDPE,0.599277913570404,67,229,134,82,209.65
2025-09-28 11:13:14,LDPE_count,3,,,,,
2025-09-28 11:13:17,LDPE,0.8286334872245789,603,200,73,123,189.52
2025-09-28 11:13:17,LDPE,0.7064734101295471,471,210,122,51,157.76
2025-09-28 11:13:17,LDPE,0.6320813298225403,214,221,145,38,148.46
2025-09-28 11:13:17,LDPE,0.5472292304039001,343,210,106,56,154.09
2025-09-28 11:13:17,LDPE,0.4711765646934509,77,173,153,91,235.99
2025-09-28 11:13:17,LDPE_count,5,,,,,
2025-09-28 11:13:20,LDPE,0.8471575379371643,607,207,66,116,175.0
2025-09-28 11:13:20,LDPE,0.5752038359642029,358,219,94,62,152.68
2025-09-28 11:13:20,LDPE,0.4996286630630493,487,206,128,66,183.83
2025-09-28 11:13:20,LDPE,0.45601940155029297,81,75,163,136,297.78
2025-09-28 11:13:20,LDPE_count,4,,,,,
2025-09-28 11:13:23,LDPE,0.844017505645752,188,255,193,90,263.59
2025-09-28 11:13:23,LDPE,0.49664872884750366,62,232,125,98,221.36
2025-09-28 11:13:23,LDPE,0.4842807650566101,485,189,138,52,169.42
2025-09-28 11:13:23,LDPE,0.4305070638656616,343,201,100,64,160.0
2025-09-28 11:13:23,LDPE_count,4,,,,,
2025-09-28 11:13:28,LDPE,0.747779130935669,342,202,133,70,192.98
2025-09-28 11:13:28,LDPE,0.7246705293655396,472,198,127,71,189.92
2025-09-28 11:13:28,LDPE,0.6969783902168274,603,193,73,123,189.52
2025-09-28 11:13:28,LDPE_count,3,,,,,
2025-09-28 11:13:34,LDPE,0.7785509824752808,484,198,136,46,158.19
2025-09-28 11:13:34,LDPE,0.587688148021698,189,258,195,92,267.88
2025-09-28 11:13:34,LDPE_count,2,,,,,
2025-09-28 11:13:39,LDPE,0.7250521183013916,360,213,122,64,176.73
2025-09-28 11:13:39,LDPE,0.7174292802810669,603,198,73,125,191.05
2025-09-28 11:13:39,LDPE,0.6283316612243652,65,72,131,130,261.0
2025-09-28 11:13:39,LDPE,0.5850850939750671,461,216,132,64,183.83
2025-09-28 11:13:39,LDPE_count,4,,,,,
2025-09-28 11:13:43,LDPE,0.7822905778884888,63,153,126,103,227.84
2025-09-28 11:13:43,LDPE,0.7730016708374023,607,137,65,130,183.85
2025-09-28 11:13:43,LDPE,0.7177706360816956,254,196,168,110,271.88
2025-09-28 11:13:43,LDPE,0.615487277507782,65,47,131,95,223.11
2025-09-28 11:13:43,LDPE,0.40756499767303467,481,138,121,75,190.53
2025-09-28 11:13:43,LDPE_count,5,,,,,
2025-09-28 11:13:48,LDPE,0.7791975736618042,609,156,61,112,165.31
2025-09-28 11:13:48,LDPE,0.7102689146995544,357,165,80,43,117.3
2025-09-28 11:13:48,LDPE,0.5630131363868713,70,47,140,90,224.5
2025-09-28 11:13:48,LDPE,0.43201470375061035,66,198,133,79,205.01
2025-09-28 11:13:48,LDPE_count,4,,,,,
2025-09-28 11:13:56,LDPE,0.5166637897491455,189,196,199,111,297.25
2025-09-28 11:13:56,LDPE,0.5080560445785522,343,145,104,62,160.6
2025-09-28 11:13:56,LDPE,0.4492175579071045,70,32,140,45,158.75
2025-09-28 11:13:56,LDPE,0.40109783411026,485,136,134,38,142.72
2025-09-28 11:13:56,LDPE_count,4,,,,,
2025-09-28 11:14:00,LDPE,0.800369918346405,470,151,142,50,168.52
2025-09-28 11:14:00,LDPE,0.6056128740310669,334,158,100,64,160.0
2025-09-28 11:14:00,LDPE,0.5818036794662476,197,211,165,103,260.73
2025-09-28 11:14:00,LDPE,0.5307539701461792,60,182,120,74,188.47
2025-09-28 11:14:00,LDPE_count,4,,,,,
2025-09-28 11:14:04,LDPE,0.7791240811347961,609,153,61,119,170.4
2025-09-28 11:14:04,LDPE,0.7780439257621765,356,156,114,66,173.48
2025-09-28 11:14:04,LDPE,0.7620429992675781,480,149,116,52,155.33
2025-09-28 11:14:04,LDPE,0.6403354406356812,67,40,135,47,159.31
2025-09-28 11:14:04,LDPE,0.4292360544204712,79,111,159,109,263.29
2025-09-28 11:14:04,LDPE_count,5,,,,,
2025-09-28 11:14:10,LDPE,0.7792496681213379,610,150,60,109,161.74
2025-09-28 11:14:10,LDPE,0.7645907998085022,365,162,110,73,179.22
2025-09-28 11:14:10,LDPE,0.7254054546356201,487,155,110,71,176.75
2025-09-28 11:14:10,LDPE,0.5321794152259827,71,46,140,84,216.89
2025-09-28 11:14:10,LDPE_count,4,,,,,
2025-09-28 11:14:14,LDPE,0.8017492890357971,609,148,62,116,169.61
2025-09-28 11:14:14,LDPE,0.7421573996543884,70,46,141,90,225.3
2025-09-28 11:14:14,LDPE,0.7117595076560974,353,154,127,62,177.47
2025-09-28 11:14:14,LDPE_count,3,,,,,
2025-09-28 11:14:19,LDPE,0.832700788974762,609,153,62,115,168.88
2025-09-28 11:14:19,LDPE,0.7040053009986877,70,72,140,120,259.23
2025-09-28 11:14:19,LDPE,0.6057944893836975,266,214,159,102,254.7
2025-09-28 11:14:19,LDPE,0.5397786498069763,388,160,135,58,176.97
2025-09-28 11:14:19,LDPE_count,4,,,,,
2025-09-28 11:14:24,LDPE,0.6783860325813293,73,60,147,113,257.77
2025-09-28 11:14:24,LDPE,0.5733435750007629,611,157,57,115,161.93
2025-09-28 11:14:24,LDPE,0.5138758420944214,262,226,142,113,253.35
2025-09-28 11:14:24,LDPE,0.4738958477973938,63,178,127,97,221.98
2025-09-28 11:14:24,LDPE,0.4692150354385376,484,158,114,45,143.25
2025-09-28 11:14:24,LDPE_count,5,,,,,
2025-09-28 11:14:28,LDPE,0.6475586295127869,619,160,42,112,137.17
2025-09-28 11:14:28,LDPE,0.6095993518829346,507,169,142,75,206.4
2025-09-28 11:14:28,LDPE,0.5644395351409912,67,91,134,118,251.49
2025-09-28 11:14:28,LDPE_count,3,,,,,
2025-09-28 11:14:33,LDPE,0.8354958295822144,609,163,61,112,165.31
2025-09-28 11:14:33,LDPE,0.8292325735092163,364,170,116,64,172.33
2025-09-28 11:14:33,LDPE,0.43996870517730713,75,57,151,52,177.22
2025-09-28 11:14:33,LDPE_count,3,,,,,
2025-09-28 11:14:37,LDPE,0.7705111503601074,199,261,155,86,230.91
2025-09-28 11:14:37,LDPE,0.6800713539123535,500,143,126,48,155.54
2025-09-28 11:14:37,LDPE,0.5954822301864624,79,61,159,115,270.44
2025-09-28 11:14:37,LDPE,0.5020924806594849,388,160,119,80,195.14
2025-09-28 11:14:37,LDPE,0.40278756618499756,66,249,132,82,208.08
2025-09-28 11:14:37,LDPE_count,5,,,,,
2025-09-28 11:14:41,HDPE,0.7093086838722229,352,81,84,43,120.2
2025-09-28 11:14:41,LDPE,0.7061638832092285,192,143,202,100,284.25
2025-09-28 11:14:41,LDPE,0.6277240514755249,63,76,127,135,261.88
2025-09-28 11:14:41,HDPE,0.4480452537536621,219,81,135,38,143.25
2025-09-28 11:14:41,HDPE_count,2,,,,,
2025-09-28 11:14:41,LDPE_count,2,,,,,
2025-09-28 11:14:44,LDPE,0.8021233677864075,611,103,57,123,167.46
2025-09-28 11:14:44,LDPE,0.7603004574775696,353,111,79,39,111.01
2025-09-28 11:14:44,LDPE,0.6062856912612915,242,131,123,69,184.25
2025-09-28 11:14:44,LDPE,0.5158502459526062,615,9,50,19,61.64
2025-09-28 11:14:44,LDPE,0.4205194115638733,67,29,134,46,157.02
2025-09-28 11:14:44,LDPE_count,5,,,,,
2025-09-28 11:14:50,LDPE,0.6776894330978394,488,111,115,51,153.17
2025-09-28 11:14:50,LDPE,0.5654683113098145,611,104,57,109,157.65
2025-09-28 11:14:50,LDPE,0.5653004050254822,66,152,132,108,238.8
2025-09-28 11:14:50,LDPE_count,3,,,,,
2025-09-28 11:14:54,LDPE,0.7886747717857361,512,139,148,43,159.55
2025-09-28 11:14:54,LDPE,0.666973888874054,619,154,42,118,140.8
2025-09-28 11:14:54,LDPE,0.514532744884491,373,177,82,43,118.76
2025-09-28 11:14:54,LDPE,0.5064239501953125,58,111,115,43,140.64
2025-09-28 11:14:54,LDPE_count,4,,,,,
2025-09-28 11:14:59,LDPE,0.7627941370010376,372,134,112,72,179.6
2025-09-28 11:14:59,LDPE,0.7129663228988647,483,125,132,69,190.87
2025-09-28 11:14:59,LDPE,0.6040588617324829,616,132,47,121,150.82
2025-09-28 11:14:59,LDPE_count,3,,,,,
2025-09-28 11:15:03,LDPE,0.8463307023048401,495,112,132,43,150.68
2025-09-28 11:15:03,LDPE,0.7918440103530884,368,134,117,80,193.49
2025-09-28 11:15:03,LDPE,0.49933040142059326,618,124,43,106,135.03
2025-09-28 11:15:03,LDPE,0.4569566249847412,63,73,127,80,201.59
2025-09-28 11:15:03,LDPE_count,4,,,,,
2025-09-28 11:15:07,LDPE,0.639284610748291,71,56,142,101,239.52
2025-09-28 11:15:07,LDPE,0.617755651473999,478,139,133,66,187.38
2025-09-28 11:15:07,LDPE,0.5521571040153503,618,118,43,96,128.5
2025-09-28 11:15:07,LDPE_count,3,,,,,
2025-09-28 11:15:13,LDPE,0.6911864280700684,502,114,138,44,155.85
2025-09-28 11:15:13,LDPE,0.5882330536842346,68,175,136,115,250.12
2025-09-28 11:15:13,LDPE,0.5648414492607117,204,196,196,101,281.4
2025-09-28 11:15:13,LDPE,0.4861332178115845,65,90,131,130,261.0
2025-09-28 11:15:13,LDPE,0.4023675322532654,601,122,77,109,183.23
2025-09-28 11:15:13,LDPE_count,5,,,,,
2025-09-28 11:15:17,LDPE,0.7297795414924622,498,121,142,46,161.64
2025-09-28 11:15:17,LDPE,0.615942120552063,207,187,171,122,288.87
2025-09-28 11:15:17,LDPE,0.6110332012176514,65,147,131,134,264.98
2025-09-28 11:15:17,LDPE,0.43598395586013794,358,135,93,58,146.89
2025-09-28 11:15:17,LDPE,0.42640650272369385,599,130,82,127,204.1
2025-09-28 11:15:17,LDPE_count,5,,,,,
2025-09-28 11:15:21,LDPE,0.803549587726593,369,139,121,73,187.97
2025-09-28 11:15:21,LDPE,0.5733000040054321,616,128,47,121,150.82
2025-09-28 11:15:21,LDPE,0.5636892318725586,491,126,120,59,168.29
2025-09-28 11:15:21,LDPE,0.416151762008667,72,114,69,128,187.96
2025-09-28 11:15:21,LDPE_count,4,,,,,
2025-09-28 11:15:24,LDPE,0.7496324777603149,96,34,148,68,200.64
2025-09-28 11:15:24,LDPE,0.6742029190063477,372,133,105,71,172.68
2025-09-28 11:15:24,LDPE,0.4581689238548279,483,128,130,52,164.44
2025-09-28 11:15:24,LDPE,0.45524340867996216,68,119,136,77,204.67
2025-09-28 11:15:24,LDPE,0.4262663722038269,608,126,64,117,173.07
2025-09-28 11:15:24,LDPE_count,5,,,,,
2025-09-28 11:15:28,LDPE,0.7030431628227234,510,115,152,44,163.56
2025-09-28 11:15:28,LDPE,0.6712332963943481,364,134,103,56,151.89
2025-09-28 11:15:28,LDPE,0.6662961840629578,619,116,41,103,129.97
2025-09-28 11:15:28,LDPE,0.6218727231025696,235,164,147,69,201.42
2025-09-28 11:15:28,LDPE_count,4,,,,,
2025-09-28 11:15:31,LDPE,0.862048327922821,225,149,150,64,195.96
2025-09-28 11:15:31,LDPE,0.8455243110656738,608,122,63,119,173.17
2025-09-28 11:15:31,LDPE,0.7834939956665039,356,133,87,41,119.45
2025-09-28 11:15:31,LDPE,0.5301511883735657,481,121,123,65,178.83
2025-09-28 11:15:31,LDPE_count,4,,,,,
2025-09-28 11:15:34,LDPE,0.7633861303329468,367,143,88,48,129.98
2025-09-28 11:15:34,LDPE,0.7395122647285461,609,127,62,123,174.65
2025-09-28 11:15:34,LDPE,0.6962670087814331,175,218,157,75,217.03
2025-09-28 11:15:34,LDPE,0.5457040071487427,415,144,188,78,242.19
2025-09-28 11:15:34,LDPE,0.4246295094490051,70,150,140,84,216.89
2025-09-28 11:15:34,LDPE,0.40790218114852905,59,72,118,45,145.74
2025-09-28 11:15:34,LDPE_count,6,,,,,
2025-09-28 11:15:38,LDPE,0.8037203550338745,508,122,146,58,184.04
2025-09-28 11:15:38,LDPE,0.7083434462547302,210,190,187,97,269.36
2025-09-28 11:15:38,LDPE,0.6010226607322693,67,181,134,116,249.35
2025-09-28 11:15:38,LDPE,0.40528392791748047,366,132,99,64,159.2
2025-09-28 11:15:38,LDPE_count,4,,,,,
2025-09-28 11:15:42,LDPE,0.8411136269569397,366,126,125,67,183.03
2025-09-28 11:15:42,LDPE,0.8355651497840881,490,115,119,44,144.72
2025-09-28 11:15:42,LDPE,0.5580147504806519,119,87,123,83,202.08
2025-09-28 11:15:42,LDPE,0.509468674659729,618,119,44,112,140.4
2025-09-28 11:15:42,LDPE_count,4,,,,,
2025-09-28 11:15:45,LDPE,0.8490703701972961,610,124,60,118,168.29
2025-09-28 11:15:45,LDPE,0.6275748014450073,364,135,90,50,134.16
2025-09-28 11:15:45,LDPE,0.42512863874435425,482,117,110,47,143.81
2025-09-28 11:15:45,LDPE_count,3,,,,,
2025-09-28 11:15:48,LDPE,0.7171671390533447,506,148,141,58,180.86
2025-09-28 11:15:48,LDPE,0.6760068535804749,619,135,42,109,135.32
2025-09-28 11:15:48,LDPE,0.6619553565979004,367,152,107,65,166.79
2025-09-28 11:15:48,LDPE,0.40818506479263306,223,193,137,35,138.49
2025-09-28 11:15:48,LDPE_count,4,,,,,
2025-09-28 11:15:51,HDPE,0.5973156690597534,26,177,53,30,79.75
2025-09-28 11:15:51,LDPE,0.5737515687942505,558,40,160,81,227.68
2025-09-28 11:15:51,LDPE,0.5643483400344849,63,172,124,70,186.33
2025-09-28 11:15:51,LDPE,0.44358909130096436,606,111,68,101,165.75
2025-09-28 11:15:51,HDPE_count,1,,,,,
2025-09-28 11:15:51,LDPE_count,3,,,,,
2025-09-28 11:15:54,LDPE,0.866393506526947,593,160,93,118,209.51
2025-09-28 11:15:54,LDPE,0.7063212990760803,554,434,167,92,247.9
2025-09-28 11:15:54,LDPE_count,2,,,,,
2025-09-28 11:16:00,LDPE,0.4999920129776001,589,462,100,36,120.0
2025-09-28 11:16:00,LDPE_count,1,,,,,
2025-09-28 11:16:03,LDPE,0.6298505663871765,77,177,155,81,224.1
2025-09-28 11:16:03,LDPE,0.45605188608169556,584,459,109,40,132.06
2025-09-28 11:16:03,LDPE_count,2,,,,,
2025-09-28 11:16:06,LDPE,0.714175820350647,69,97,139,104,240.47
2025-09-28 11:16:06,LDPE_count,1,,,,,
2025-09-28 11:16:08,LDPE,0.49911701679229736,89,58,104,42,132.18
2025-09-28 11:16:08,LDPE_count,1,,,,,
2025-09-28 11:16:11,LDPE,0.5894322991371155,583,460,111,40,133.27
2025-09-28 11:16:11,LDPE,0.5255703330039978,285,300,64,37,97.32
2025-09-28 11:16:11,LDPE,0.4844338297843933,600,384,80,32,101.19
2025-09-28 11:16:11,LDPE_count,3,,,,,
2025-09-28 11:16:14,LDPE,0.8015920519828796,365,314,68,40,104.31
2025-09-28 11:16:14,LDPE,0.4417884945869446,405,281,149,40,154.4
2025-09-28 11:16:14,LDPE_count,2,,,,,
2025-09-28 11:16:18,LDPE,0.7074295878410339,388,315,74,48,119.2
2025-09-28 11:16:18,LDPE_count,1,,,,,
2025-09-28 11:16:22,LDPE,0.7500101327896118,399,308,65,39,100.7
2025-09-28 11:16:22,LDPE,0.7144297361373901,576,438,126,83,204.53
2025-09-28 11:16:22,LDPE_count,2,,,,,
2025-09-28 11:16:28,LDPE,0.8053155541419983,414,312,72,44,112.57
2025-09-28 11:16:28,LDPE_count,1,,,,,
2025-09-28 11:16:32,LDPE,0.4564323425292969,596,454,86,51,132.45
2025-09-28 11:16:32,LDPE_count,1,,,,,
2025-09-28 11:16:35,LDPE,0.5972461700439453,78,441,157,78,221.32
2025-09-28 11:16:35,LDPE_count,1,,,,,
2025-09-28 11:16:42,LDPE,0.7037650346755981,593,164,93,79,171.43
2025-09-28 11:16:42,LDPE,0.631210446357727,605,304,69,41,106.38
2025-09-28 11:16:42,LDPE,0.5433405041694641,583,45,109,83,190.23
2025-09-28 11:16:42,LDPE,0.47745710611343384,601,214,77,34,102.33
2025-09-28 11:16:42,LDPE_count,4,,,,,
2025-09-28 11:16:48,LDPE,0.5197561979293823,606,334,68,57,124.52
2025-09-28 11:16:48,LDPE_count,1,,,,,
2025-09-28 11:16:51,LDPE,0.6047658324241638,607,330,65,65,130.0
2025-09-28 11:16:51,LDPE_count,1,,,,,
2025-09-28 11:17:01,LDPE,0.6384154558181763,608,346,64,32,90.51
2025-09-28 11:17:01,LDPE_count,1,,,,,
2025-09-28 11:17:04,LDPE,0.6845740079879761,603,336,73,66,138.82
2025-09-28 11:17:04,LDPE,0.4335850477218628,610,236,60,105,158.75
2025-09-28 11:17:04,LDPE_count,2,,,,,
2025-09-28 11:17:30,LDPE,0.8908055424690247,536,190,147,104,247.29
2025-09-28 11:17:30,LDPE_count,1,,,,,
2025-09-28 11:17:45,LDPE,0.5046744346618652,36,204,72,98,168.0
2025-09-28 11:17:45,LDPE_count,1,,,,,
2025-09-28 11:18:17,LDPE,0.8350591659545898,73,424,147,104,247.29
2025-09-28 11:18:17,LDPE,0.669503927230835,45,293,91,89,179.99
2025-09-28 11:18:17,LDPE_count,2,,,,,
2025-10-07 10:27:49,PS,0.9033592939376831,928,666,218,81,265.77
2025-10-07 10:27:49,PS,0.8911293745040894,502,685,253,70,266.16
2025-10-07 10:27:49,PS,0.7520061731338501,64,697,129,45,152.38
2025-10-07 10:27:49,LDPE,0.6614943146705627,706,429,267,113,347.4
2025-10-07 10:27:49,PS_count,3,,,,,
2025-10-07 10:27:49,LDPE_count,1,,,,,
2025-10-07 10:27:53,PS,0.9169703722000122,929,664,216,80,262.91
2025-10-07 10:27:53,PS,0.8452829122543335,502,683,250,74,272.03
2025-10-07 10:27:53,PS,0.7920644283294678,63,695,127,49,157.77
2025-10-07 10:27:53,LDPE,0.7712730169296265,708,434,273,107,341.82
2025-10-07 10:27:53,PS_count,3,,,,,
2025-10-07 10:27:53,LDPE_count,1,,,,,
2025-10-07 10:27:59,PS,0.8769112229347229,960,701,203,38,175.66
2025-10-07 10:27:59,PS_count,1,,,,,
2025-10-07 10:28:04,PS,0.8504687547683716,960,701,212,37,177.13
2025-10-07 10:28:04,LDPE,0.8003058433532715,716,452,309,114,375.37
2025-10-07 10:28:04,PS_count,1,,,,,
2025-10-07 10:28:04,LDPE_count,1,,,,,
2025-10-07 10:28:10,PS,0.9151405096054077,962,698,194,44,184.78
2025-10-07 10:28:10,PS_count,1,,,,,
2025-10-07 10:31:05,PS,0.8572491407394409,607,673,215,91,279.75
2025-10-07 10:31:05,LDPE,0.7695072889328003,844,499,129,101,228.29
2025-10-07 10:31:05,LDPE,0.4975839853286743,724,528,139,107,243.91
2025-10-07 10:31:05,PS_count,1,,,,,
2025-10-07 10:31:05,LDPE_count,2,,,,,
2025-10-07 10:31:10,PS,0.8519415259361267,606,674,216,89,277.3
2025-10-07 10:31:10,LDPE,0.6467834711074829,843,499,118,104,221.56
2025-10-07 10:31:10,PS_count,1,,,,,
2025-10-07 10:31:10,LDPE_count,1,,,,,
2025-10-07 10:31:15,PS,0.6801968812942505,591,669,187,90,259.46
2025-10-07 10:31:15,LDPE,0.5783995985984802,843,522,101,91,191.74
2025-10-07 10:31:15,PS,0.40664082765579224,1036,661,282,113,357.02
2025-10-07 10:31:15,PS_count,2,,,,,
2025-10-07 10:31:15,LDPE_count,1,,,,,
2025-10-07 10:31:20,PS,0.9170252680778503,577,651,156,85,230.3
2025-10-07 10:31:20,LDPE,0.7331360578536987,858,537,105,97,201.84
2025-10-07 10:31:20,LDPE,0.6143385171890259,702,548,100,86,185.47
2025-10-07 10:31:20,PS_count,1,,,,,
2025-10-07 10:31:20,LDPE_count,2,,,,,
2025-10-07 10:31:24,PS,0.9502571821212769,579,650,156,77,219.2
2025-10-07 10:31:24,PS,0.8863736987113953,1062,566,35,68,97.57
2025-10-07 10:31:24,PS,0.8213334083557129,951,503,73,64,136.7
2025-10-07 10:31:24,PS,0.6933257579803467,1000,496,48,71,116.76
2025-10-07 10:31:24,PS_count,4,,,,,
2025-10-07 10:31:28,PS,0.933115541934967,225,672,101,56,150.41
2025-10-07 10:31:28,PS,0.9259933233261108,583,652,164,88,240.27
2025-10-07 10:31:28,LDPE,0.9221900701522827,50,679,101,82,182.01
2025-10-07 10:31:28,PS,0.8823407888412476,955,502,79,72,150.84
2025-10-07 10:31:28,PS,0.7547542452812195,1055,577,33,57,86.74
2025-10-07 10:31:28,PS_count,4,,,,,
2025-10-07 10:31:28,LDPE_count,1,,,,,
2025-10-07 10:31:33,PS,0.9447264671325684,575,653,150,83,223.16
2025-10-07 10:31:33,PS,0.9132104516029358,950,505,70,69,139.0
2025-10-07 10:31:33,PS,0.8857882022857666,1053,581,32,56,84.66
2025-10-07 10:31:33,PS,0.842704713344574,176,676,199,62,222.15
2025-10-07 10:31:33,PS_count,4,,,,,
2025-10-07 10:31:37,PS,0.9303562045097351,589,652,176,82,240.27
2025-10-07 10:31:37,PS,0.9280161261558533,964,504,73,66,138.82
2025-10-07 10:31:37,PS,0.8887791633605957,1065,591,29,50,76.16
2025-10-07 10:31:37,PS,0.5248101949691772,613,710,113,19,92.67
2025-10-07 10:31:37,PS,0.4017990231513977,1002,715,118,10,68.7
2025-10-07 10:31:37,PS_count,5,,,,,
2025-10-07 10:31:42,PS,0.9443426728248596,574,650,153,81,222.65
2025-10-07 10:31:42,PS,0.8507985472679138,1042,513,48,132,159.2
2025-10-07 10:31:42,PS,0.8428394198417664,940,494,88,93,180.93
2025-10-07 10:31:42,PS_count,3,,,,,
2025-10-07 10:31:46,PS,0.9171940088272095,576,649,156,88,234.33
2025-10-07 10:31:46,PS,0.8159844279289246,1003,475,110,130,239.17
2025-10-07 10:31:46,LDPE,0.8138629794120789,788,607,60,113,164.68
2025-10-07 10:31:46,PS,0.6250973343849182,1251,472,58,28,80.6
2025-10-07 10:31:46,LDPE,0.5552524924278259,918,580,119,97,214.88
2025-10-07 10:31:46,PS,0.491493821144104,585,712,87,15,72.25
2025-10-07 10:31:46,PS,0.4120570421218872,640,571,90,77,166.49
2025-10-07 10:31:46,PS_count,5,,,,,
2025-10-07 10:31:46,LDPE_count,2,,,,,
2025-10-07 10:31:52,PS,0.9040775299072266,1065,448,110,105,214.94
2025-10-07 10:31:52,PS,0.9001505374908447,589,649,185,81,244.83
2025-10-07 10:31:52,PS,0.8082115650177002,1255,374,47,26,69.91
2025-10-07 10:31:52,LDPE,0.5347452759742737,783,563,60,58,117.98
2025-10-07 10:31:52,LDPE,0.49230384826660156,139,676,277,77,292.09
2025-10-07 10:31:52,PS,0.4209834933280945,590,712,144,16,96.0
2025-10-07 10:31:52,PS_count,4,,,,,
2025-10-07 10:31:52,LDPE_count,2,,,,,
2025-10-07 10:31:57,PS,0.9294813275337219,587,652,171,79,232.46
2025-10-07 10:31:57,PS,0.8799022436141968,1043,452,95,93,187.99
2025-10-07 10:31:57,LDPE,0.8534754514694214,757,562,79,67,145.51
2025-10-07 10:31:57,LDPE,0.7190525531768799,952,568,124,117,240.9
2025-10-07 10:31:57,PS,0.7070395946502686,1242,367,74,21,78.84
2025-10-07 10:31:57,PS_count,3,,,,,
2025-10-07 10:31:57,LDPE_count,2,,,,,
2025-10-07 10:32:01,PS,0.9289731383323669,589,652,184,87,253.05
2025-10-07 10:32:01,LDPE,0.7240139245986938,750,552,84,83,167.0
2025-10-07 10:32:01,LDPE,0.6264919638633728,932,542,117,116,233.0
2025-10-07 10:32:01,PS,0.5687159299850464,1022,474,72,122,187.45
2025-10-07 10:32:01,PS,0.47902125120162964,1264,355,32,37,68.82
2025-10-07 10:32:01,HDPE,0.452689528465271,751,553,84,84,168.0
2025-10-07 10:32:01,PS_count,3,,,,,
2025-10-07 10:32:01,LDPE_count,2,,,,,
2025-10-07 10:32:01,HDPE_count,1,,,,,
2025-10-07 10:32:05,PS,0.9241216778755188,576,653,152,84,225.99
2025-10-07 10:32:05,PS,0.8746787309646606,1041,477,57,108,156.92
2025-10-07 10:32:05,PS,0.7687872052192688,1248,363,59,31,85.53
2025-10-07 10:32:05,PS,0.6191635727882385,982,478,74,103,174.61
2025-10-07 10:32:05,LDPE,0.5248633623123169,970,646,94,120,212.41
2025-10-07 10:32:05,PS_count,4,,,,,
